event_count,event_code,game_time,title,world,accuracy_group
121,4070,102449,Dino Dive,MAGMAPEAK,NA
122,4070,102449,Dino Dive,MAGMAPEAK,NA
123,4070,102666,Dino Dive,MAGMAPEAK,NA
124,3110,102666,Dino Dive,MAGMAPEAK,NA
125,4020,102783,Dino Dive,MAGMAPEAK,NA
126,4070,102899,Dino Dive,MAGMAPEAK,NA
127,4070,103133,Dino Dive,MAGMAPEAK,NA
128,4070,103162,Dino Dive,MAGMAPEAK,NA
129,3010,105383,Dino Dive,MAGMAPEAK,NA
130,3110,106816,Dino Dive,MAGMAPEAK,NA
131,4020,107085,Dino Dive,MAGMAPEAK,NA
132,4070,107200,Dino Dive,MAGMAPEAK,NA
133,3020,109583,Dino Dive,MAGMAPEAK,NA
134,3120,114833,Dino Dive,MAGMAPEAK,NA
135,4020,116067,Dino Dive,MAGMAPEAK,NA
136,4070,116284,Dino Dive,MAGMAPEAK,NA
137,4070,116284,Dino Dive,MAGMAPEAK,NA
138,4070,116537,Dino Dive,MAGMAPEAK,NA
139,4070,116537,Dino Dive,MAGMAPEAK,NA
140,4070,116717,Dino Dive,MAGMAPEAK,NA
141,4070,116745,Dino Dive,MAGMAPEAK,NA
142,4070,116952,Dino Dive,MAGMAPEAK,NA
143,4070,117166,Dino Dive,MAGMAPEAK,NA
144,4070,117417,Dino Dive,MAGMAPEAK,NA
145,4070,117667,Dino Dive,MAGMAPEAK,NA
146,4070,117933,Dino Dive,MAGMAPEAK,NA
147,4070,118183,Dino Dive,MAGMAPEAK,NA
148,4070,118417,Dino Dive,MAGMAPEAK,NA
149,3010,118650,Dino Dive,MAGMAPEAK,NA
150,4070,118667,Dino Dive,MAGMAPEAK,NA
151,4070,118900,Dino Dive,MAGMAPEAK,NA
152,4070,119167,Dino Dive,MAGMAPEAK,NA
153,4070,119440,Dino Dive,MAGMAPEAK,NA
154,4070,119683,Dino Dive,MAGMAPEAK,NA
155,4070,119933,Dino Dive,MAGMAPEAK,NA
156,3110,120083,Dino Dive,MAGMAPEAK,NA
157,4020,120300,Dino Dive,MAGMAPEAK,NA
158,4070,120467,Dino Dive,MAGMAPEAK,NA
159,4070,120733,Dino Dive,MAGMAPEAK,NA
160,4070,121003,Dino Dive,MAGMAPEAK,NA
161,4070,121218,Dino Dive,MAGMAPEAK,NA
162,3020,122784,Dino Dive,MAGMAPEAK,NA
163,4070,128051,Dino Dive,MAGMAPEAK,NA
164,4070,128268,Dino Dive,MAGMAPEAK,NA
165,4070,128484,Dino Dive,MAGMAPEAK,NA
166,3120,128534,Dino Dive,MAGMAPEAK,NA
167,4020,129435,Dino Dive,MAGMAPEAK,NA
168,4070,129575,Dino Dive,MAGMAPEAK,NA
169,3010,132051,Dino Dive,MAGMAPEAK,NA
170,3110,133484,Dino Dive,MAGMAPEAK,NA
171,4020,133569,Dino Dive,MAGMAPEAK,NA
172,3020,136068,Dino Dive,MAGMAPEAK,NA
173,4070,139918,Dino Dive,MAGMAPEAK,NA
174,4070,140251,Dino Dive,MAGMAPEAK,NA
175,4070,140535,Dino Dive,MAGMAPEAK,NA
176,3120,141301,Dino Dive,MAGMAPEAK,NA
177,4020,141635,Dino Dive,MAGMAPEAK,NA
178,4070,141901,Dino Dive,MAGMAPEAK,NA
179,4070,142352,Dino Dive,MAGMAPEAK,NA
180,3010,144218,Dino Dive,MAGMAPEAK,NA
181,4070,145268,Dino Dive,MAGMAPEAK,NA
182,3110,145652,Dino Dive,MAGMAPEAK,NA
183,4020,146002,Dino Dive,MAGMAPEAK,NA
184,2030,148485,Dino Dive,MAGMAPEAK,NA
185,3021,151986,Dino Dive,MAGMAPEAK,NA
1,2000,0,Magma Peak - Level 2,MAGMAPEAK,NA
1,2000,0,Watering Hole (Activity),MAGMAPEAK,NA
2,3010,0,Watering Hole (Activity),MAGMAPEAK,NA
3,4070,7042,Watering Hole (Activity),MAGMAPEAK,NA
4,4070,7042,Watering Hole (Activity),MAGMAPEAK,NA
5,4070,7042,Watering Hole (Activity),MAGMAPEAK,NA
6,4070,7294,Watering Hole (Activity),MAGMAPEAK,NA
7,3110,7440,Watering Hole (Activity),MAGMAPEAK,NA
8,4070,7583,Watering Hole (Activity),MAGMAPEAK,NA
9,4070,7784,Watering Hole (Activity),MAGMAPEAK,NA
10,4070,8195,Watering Hole (Activity),MAGMAPEAK,NA
11,4070,8410,Watering Hole (Activity),MAGMAPEAK,NA
12,4070,8692,Watering Hole (Activity),MAGMAPEAK,NA
13,4070,8916,Watering Hole (Activity),MAGMAPEAK,NA
14,4070,9383,Watering Hole (Activity),MAGMAPEAK,NA
15,4070,9648,Watering Hole (Activity),MAGMAPEAK,NA
16,4070,9889,Watering Hole (Activity),MAGMAPEAK,NA
17,4070,10069,Watering Hole (Activity),MAGMAPEAK,NA
18,4070,10312,Watering Hole (Activity),MAGMAPEAK,NA
19,4070,10554,Watering Hole (Activity),MAGMAPEAK,NA
20,4070,10922,Watering Hole (Activity),MAGMAPEAK,NA
21,4070,11199,Watering Hole (Activity),MAGMAPEAK,NA
22,4070,11417,Watering Hole (Activity),MAGMAPEAK,NA
23,4070,11653,Watering Hole (Activity),MAGMAPEAK,NA
24,4070,11888,Watering Hole (Activity),MAGMAPEAK,NA
25,4070,12413,Watering Hole (Activity),MAGMAPEAK,NA
26,3010,12413,Watering Hole (Activity),MAGMAPEAK,NA
27,4070,12641,Watering Hole (Activity),MAGMAPEAK,NA
28,4070,12866,Watering Hole (Activity),MAGMAPEAK,NA
29,4070,13071,Watering Hole (Activity),MAGMAPEAK,NA
30,4070,13364,Watering Hole (Activity),MAGMAPEAK,NA
31,4070,13617,Watering Hole (Activity),MAGMAPEAK,NA
32,4070,13875,Watering Hole (Activity),MAGMAPEAK,NA
33,4070,14100,Watering Hole (Activity),MAGMAPEAK,NA
34,4070,14100,Watering Hole (Activity),MAGMAPEAK,NA
35,4070,14145,Watering Hole (Activity),MAGMAPEAK,NA
36,4070,14743,Watering Hole (Activity),MAGMAPEAK,NA
37,4070,15184,Watering Hole (Activity),MAGMAPEAK,NA
38,4070,15409,Watering Hole (Activity),MAGMAPEAK,NA
39,4070,15653,Watering Hole (Activity),MAGMAPEAK,NA
40,4070,15821,Watering Hole (Activity),MAGMAPEAK,NA
41,4070,20484,Watering Hole (Activity),MAGMAPEAK,NA
42,3110,20588,Watering Hole (Activity),MAGMAPEAK,NA
43,4070,21389,Watering Hole (Activity),MAGMAPEAK,NA
1,2000,0,Magma Peak - Level 2,MAGMAPEAK,NA
1,2000,0,Cauldron Filler (Assessment),MAGMAPEAK,3
3,2020,386,Cauldron Filler (Assessment),MAGMAPEAK,3
2,3010,386,Cauldron Filler (Assessment),MAGMAPEAK,3
4,4070,3093,Cauldron Filler (Assessment),MAGMAPEAK,3
5,4030,3601,Cauldron Filler (Assessment),MAGMAPEAK,3
6,4020,4336,Cauldron Filler (Assessment),MAGMAPEAK,3
7,3110,5052,Cauldron Filler (Assessment),MAGMAPEAK,3
8,4070,5551,Cauldron Filler (Assessment),MAGMAPEAK,3
9,4030,6286,Cauldron Filler (Assessment),MAGMAPEAK,3
10,4020,6654,Cauldron Filler (Assessment),MAGMAPEAK,3
11,4030,7418,Cauldron Filler (Assessment),MAGMAPEAK,3
12,4020,7754,Cauldron Filler (Assessment),MAGMAPEAK,3
13,3010,7754,Cauldron Filler (Assessment),MAGMAPEAK,3
14,4070,9502,Cauldron Filler (Assessment),MAGMAPEAK,3
15,4070,9769,Cauldron Filler (Assessment),MAGMAPEAK,3
16,4070,10068,Cauldron Filler (Assessment),MAGMAPEAK,3
17,3110,10535,Cauldron Filler (Assessment),MAGMAPEAK,3
18,4070,10735,Cauldron Filler (Assessment),MAGMAPEAK,3
19,4070,12086,Cauldron Filler (Assessment),MAGMAPEAK,3
20,4100,12635,Cauldron Filler (Assessment),MAGMAPEAK,3
21,2030,12635,Cauldron Filler (Assessment),MAGMAPEAK,3
22,3021,12635,Cauldron Filler (Assessment),MAGMAPEAK,3
23,3121,13202,Cauldron Filler (Assessment),MAGMAPEAK,3
24,3021,14469,Cauldron Filler (Assessment),MAGMAPEAK,3
1,2000,0,Cauldron Filler (Assessment),MAGMAPEAK,NA
2,3010,390,Cauldron Filler (Assessment),MAGMAPEAK,NA
3,2020,390,Cauldron Filler (Assessment),MAGMAPEAK,NA
1,2000,0,Magma Peak - Level 2,MAGMAPEAK,NA
1,2000,0,Crystal Caves - Level 1,CRYSTALCAVES,NA
1,2000,0,Balancing Act,CRYSTALCAVES,NA
1,2000,0,Crystal Caves - Level 2,CRYSTALCAVES,NA
1,2000,0,Crystal Caves - Level 3,CRYSTALCAVES,NA
1,2000,0,Welcome to Lost Lagoon!,NONE,NA
1,2000,0,Crystal Caves - Level 1,CRYSTALCAVES,NA
1,2000,0,Balancing Act,CRYSTALCAVES,NA
1,2000,0,Chicken Balancer (Activity),CRYSTALCAVES,NA
2,3010,114,Chicken Balancer (Activity),CRYSTALCAVES,NA
3,3110,8494,Chicken Balancer (Activity),CRYSTALCAVES,NA
4,4070,9176,Chicken Balancer (Activity),CRYSTALCAVES,NA
5,4070,9745,Chicken Balancer (Activity),CRYSTALCAVES,NA
6,3010,9978,Chicken Balancer (Activity),CRYSTALCAVES,NA
7,4030,10334,Chicken Balancer (Activity),CRYSTALCAVES,NA
8,3110,12029,Chicken Balancer (Activity),CRYSTALCAVES,NA
9,3010,12029,Chicken Balancer (Activity),CRYSTALCAVES,NA
10,4020,12029,Chicken Balancer (Activity),CRYSTALCAVES,NA
11,4030,14211,Chicken Balancer (Activity),CRYSTALCAVES,NA
12,3110,15159,Chicken Balancer (Activity),CRYSTALCAVES,NA
13,4020,15512,Chicken Balancer (Activity),CRYSTALCAVES,NA
14,4030,16341,Chicken Balancer (Activity),CRYSTALCAVES,NA
15,4020,17605,Chicken Balancer (Activity),CRYSTALCAVES,NA
16,4030,17690,Chicken Balancer (Activity),CRYSTALCAVES,NA
17,4020,17994,Chicken Balancer (Activity),CRYSTALCAVES,NA
18,4030,18836,Chicken Balancer (Activity),CRYSTALCAVES,NA
19,4020,20213,Chicken Balancer (Activity),CRYSTALCAVES,NA
20,3010,20475,Chicken Balancer (Activity),CRYSTALCAVES,NA
21,4030,20798,Chicken Balancer (Activity),CRYSTALCAVES,NA
22,4020,21545,Chicken Balancer (Activity),CRYSTALCAVES,NA
23,4070,22308,Chicken Balancer (Activity),CRYSTALCAVES,NA
24,3110,22691,Chicken Balancer (Activity),CRYSTALCAVES,NA
25,4030,23386,Chicken Balancer (Activity),CRYSTALCAVES,NA
26,4020,25618,Chicken Balancer (Activity),CRYSTALCAVES,NA
27,4030,26395,Chicken Balancer (Activity),CRYSTALCAVES,NA
28,4020,27275,Chicken Balancer (Activity),CRYSTALCAVES,NA
29,4030,28647,Chicken Balancer (Activity),CRYSTALCAVES,NA
30,4020,29494,Chicken Balancer (Activity),CRYSTALCAVES,NA
31,4030,31317,Chicken Balancer (Activity),CRYSTALCAVES,NA
32,4020,32283,Chicken Balancer (Activity),CRYSTALCAVES,NA
33,4030,33382,Chicken Balancer (Activity),CRYSTALCAVES,NA
34,4020,34373,Chicken Balancer (Activity),CRYSTALCAVES,NA
35,3010,35043,Chicken Balancer (Activity),CRYSTALCAVES,NA
36,4030,36921,Chicken Balancer (Activity),CRYSTALCAVES,NA
37,4035,39739,Chicken Balancer (Activity),CRYSTALCAVES,NA
38,4030,40910,Chicken Balancer (Activity),CRYSTALCAVES,NA
39,3110,41668,Chicken Balancer (Activity),CRYSTALCAVES,NA
40,3010,41668,Chicken Balancer (Activity),CRYSTALCAVES,NA
41,4022,41668,Chicken Balancer (Activity),CRYSTALCAVES,NA
42,4030,42633,Chicken Balancer (Activity),CRYSTALCAVES,NA
43,4035,43884,Chicken Balancer (Activity),CRYSTALCAVES,NA
44,4030,44767,Chicken Balancer (Activity),CRYSTALCAVES,NA
45,4020,46224,Chicken Balancer (Activity),CRYSTALCAVES,NA
46,4070,47238,Chicken Balancer (Activity),CRYSTALCAVES,NA
47,4030,48242,Chicken Balancer (Activity),CRYSTALCAVES,NA
48,4020,48703,Chicken Balancer (Activity),CRYSTALCAVES,NA
49,4030,50179,Chicken Balancer (Activity),CRYSTALCAVES,NA
50,4020,50631,Chicken Balancer (Activity),CRYSTALCAVES,NA
51,4030,52085,Chicken Balancer (Activity),CRYSTALCAVES,NA
52,3110,52146,Chicken Balancer (Activity),CRYSTALCAVES,NA
53,4020,53148,Chicken Balancer (Activity),CRYSTALCAVES,NA
54,4030,54254,Chicken Balancer (Activity),CRYSTALCAVES,NA
55,4020,55144,Chicken Balancer (Activity),CRYSTALCAVES,NA
56,4030,57065,Chicken Balancer (Activity),CRYSTALCAVES,NA
57,4020,58484,Chicken Balancer (Activity),CRYSTALCAVES,NA
58,4070,59556,Chicken Balancer (Activity),CRYSTALCAVES,NA
59,4070,60268,Chicken Balancer (Activity),CRYSTALCAVES,NA
60,4030,60926,Chicken Balancer (Activity),CRYSTALCAVES,NA
61,4035,61840,Chicken Balancer (Activity),CRYSTALCAVES,NA
62,4030,63312,Chicken Balancer (Activity),CRYSTALCAVES,NA
63,4020,64243,Chicken Balancer (Activity),CRYSTALCAVES,NA
64,4030,65011,Chicken Balancer (Activity),CRYSTALCAVES,NA
66,3110,66619,Chicken Balancer (Activity),CRYSTALCAVES,NA
65,3010,66619,Chicken Balancer (Activity),CRYSTALCAVES,NA
67,4020,66619,Chicken Balancer (Activity),CRYSTALCAVES,NA
68,4030,67327,Chicken Balancer (Activity),CRYSTALCAVES,NA
69,4020,68196,Chicken Balancer (Activity),CRYSTALCAVES,NA
70,4030,69026,Chicken Balancer (Activity),CRYSTALCAVES,NA
71,4020,70338,Chicken Balancer (Activity),CRYSTALCAVES,NA
72,4030,71820,Chicken Balancer (Activity),CRYSTALCAVES,NA
73,3010,73665,Chicken Balancer (Activity),CRYSTALCAVES,NA
74,4020,73665,Chicken Balancer (Activity),CRYSTALCAVES,NA
75,4030,74538,Chicken Balancer (Activity),CRYSTALCAVES,NA
76,4035,75962,Chicken Balancer (Activity),CRYSTALCAVES,NA
77,4030,76870,Chicken Balancer (Activity),CRYSTALCAVES,NA
78,4035,77461,Chicken Balancer (Activity),CRYSTALCAVES,NA
79,4030,77461,Chicken Balancer (Activity),CRYSTALCAVES,NA
80,4035,77897,Chicken Balancer (Activity),CRYSTALCAVES,NA
81,4030,79158,Chicken Balancer (Activity),CRYSTALCAVES,NA
82,4035,80967,Chicken Balancer (Activity),CRYSTALCAVES,NA
83,3110,81759,Chicken Balancer (Activity),CRYSTALCAVES,NA
84,4030,82670,Chicken Balancer (Activity),CRYSTALCAVES,NA
85,4020,83319,Chicken Balancer (Activity),CRYSTALCAVES,NA
86,4030,85521,Chicken Balancer (Activity),CRYSTALCAVES,NA
87,4035,86523,Chicken Balancer (Activity),CRYSTALCAVES,NA
88,4030,87540,Chicken Balancer (Activity),CRYSTALCAVES,NA
89,4035,87818,Chicken Balancer (Activity),CRYSTALCAVES,NA
90,4030,89225,Chicken Balancer (Activity),CRYSTALCAVES,NA
91,4070,89625,Chicken Balancer (Activity),CRYSTALCAVES,NA
92,4035,89717,Chicken Balancer (Activity),CRYSTALCAVES,NA
93,4030,91215,Chicken Balancer (Activity),CRYSTALCAVES,NA
94,4035,91896,Chicken Balancer (Activity),CRYSTALCAVES,NA
95,4030,94039,Chicken Balancer (Activity),CRYSTALCAVES,NA
96,4035,94711,Chicken Balancer (Activity),CRYSTALCAVES,NA
97,4030,94916,Chicken Balancer (Activity),CRYSTALCAVES,NA
98,3010,95825,Chicken Balancer (Activity),CRYSTALCAVES,NA
99,3110,95825,Chicken Balancer (Activity),CRYSTALCAVES,NA
100,4022,95825,Chicken Balancer (Activity),CRYSTALCAVES,NA
101,4030,100693,Chicken Balancer (Activity),CRYSTALCAVES,NA
102,4035,100938,Chicken Balancer (Activity),CRYSTALCAVES,NA
103,4030,102096,Chicken Balancer (Activity),CRYSTALCAVES,NA
104,4020,102556,Chicken Balancer (Activity),CRYSTALCAVES,NA
105,4030,103718,Chicken Balancer (Activity),CRYSTALCAVES,NA
106,4035,104501,Chicken Balancer (Activity),CRYSTALCAVES,NA
107,4030,105632,Chicken Balancer (Activity),CRYSTALCAVES,NA
108,4035,105840,Chicken Balancer (Activity),CRYSTALCAVES,NA
109,4090,106908,Chicken Balancer (Activity),CRYSTALCAVES,NA
110,3010,106908,Chicken Balancer (Activity),CRYSTALCAVES,NA
111,3110,106908,Chicken Balancer (Activity),CRYSTALCAVES,NA
1,2000,0,Lifting Heavy Things,CRYSTALCAVES,NA
1,2000,0,Crystal Caves - Level 2,CRYSTALCAVES,NA
1,2000,0,Pan Balance,CRYSTALCAVES,NA
2,4010,23832,Pan Balance,CRYSTALCAVES,NA
3,2020,24611,Pan Balance,CRYSTALCAVES,NA
4,3010,25332,Pan Balance,CRYSTALCAVES,NA
1,2000,0,12 Monkeys,TREETOPCITY,NA
1,2000,0,Tree Top City - Level 2,TREETOPCITY,NA
1,2000,0,Flower Waterer (Activity),TREETOPCITY,NA
2,3010,133,Flower Waterer (Activity),TREETOPCITY,NA
3,4030,5340,Flower Waterer (Activity),TREETOPCITY,NA
4,3110,7074,Flower Waterer (Activity),TREETOPCITY,NA
5,4020,11390,Flower Waterer (Activity),TREETOPCITY,NA
6,3010,12226,Flower Waterer (Activity),TREETOPCITY,NA
7,3110,14276,Flower Waterer (Activity),TREETOPCITY,NA
8,4020,15291,Flower Waterer (Activity),TREETOPCITY,NA
9,4020,18908,Flower Waterer (Activity),TREETOPCITY,NA
10,4020,22443,Flower Waterer (Activity),TREETOPCITY,NA
11,4020,27192,Flower Waterer (Activity),TREETOPCITY,NA
12,3010,32825,Flower Waterer (Activity),TREETOPCITY,NA
13,3110,36227,Flower Waterer (Activity),TREETOPCITY,NA
14,4025,37111,Flower Waterer (Activity),TREETOPCITY,NA
15,4020,37111,Flower Waterer (Activity),TREETOPCITY,NA
16,4070,37996,Flower Waterer (Activity),TREETOPCITY,NA
17,4070,38459,Flower Waterer (Activity),TREETOPCITY,NA
18,4070,39109,Flower Waterer (Activity),TREETOPCITY,NA
19,4070,40009,Flower Waterer (Activity),TREETOPCITY,NA
20,4070,40442,Flower Waterer (Activity),TREETOPCITY,NA
21,3010,40726,Flower Waterer (Activity),TREETOPCITY,NA
22,4070,41025,Flower Waterer (Activity),TREETOPCITY,NA
23,4070,41459,Flower Waterer (Activity),TREETOPCITY,NA
24,4070,41709,Flower Waterer (Activity),TREETOPCITY,NA
25,4070,41942,Flower Waterer (Activity),TREETOPCITY,NA
26,4070,42176,Flower Waterer (Activity),TREETOPCITY,NA
27,4070,42409,Flower Waterer (Activity),TREETOPCITY,NA
28,4030,42892,Flower Waterer (Activity),TREETOPCITY,NA
29,4022,44528,Flower Waterer (Activity),TREETOPCITY,NA
30,3110,44592,Flower Waterer (Activity),TREETOPCITY,NA
31,4030,45326,Flower Waterer (Activity),TREETOPCITY,NA
32,3010,45326,Flower Waterer (Activity),TREETOPCITY,NA
33,4022,46119,Flower Waterer (Activity),TREETOPCITY,NA
34,4070,46909,Flower Waterer (Activity),TREETOPCITY,NA
35,4030,47542,Flower Waterer (Activity),TREETOPCITY,NA
36,4022,48478,Flower Waterer (Activity),TREETOPCITY,NA
37,4030,49243,Flower Waterer (Activity),TREETOPCITY,NA
38,3110,49578,Flower Waterer (Activity),TREETOPCITY,NA
39,4022,49911,Flower Waterer (Activity),TREETOPCITY,NA
40,4070,50676,Flower Waterer (Activity),TREETOPCITY,NA
41,4030,51143,Flower Waterer (Activity),TREETOPCITY,NA
42,4022,51912,Flower Waterer (Activity),TREETOPCITY,NA
43,4030,53243,Flower Waterer (Activity),TREETOPCITY,NA
44,3010,53478,Flower Waterer (Activity),TREETOPCITY,NA
45,4025,55912,Flower Waterer (Activity),TREETOPCITY,NA
46,4020,55912,Flower Waterer (Activity),TREETOPCITY,NA
47,4070,56060,Flower Waterer (Activity),TREETOPCITY,NA
48,4070,56960,Flower Waterer (Activity),TREETOPCITY,NA
49,3110,57012,Flower Waterer (Activity),TREETOPCITY,NA
50,4030,57710,Flower Waterer (Activity),TREETOPCITY,NA
51,3010,66012,Flower Waterer (Activity),TREETOPCITY,NA
52,4025,68545,Flower Waterer (Activity),TREETOPCITY,NA
53,4020,68545,Flower Waterer (Activity),TREETOPCITY,NA
54,4030,69378,Flower Waterer (Activity),TREETOPCITY,NA
55,3110,69862,Flower Waterer (Activity),TREETOPCITY,NA
56,4022,70460,Flower Waterer (Activity),TREETOPCITY,NA
57,4030,71277,Flower Waterer (Activity),TREETOPCITY,NA
58,3010,71277,Flower Waterer (Activity),TREETOPCITY,NA
59,4022,71945,Flower Waterer (Activity),TREETOPCITY,NA
60,4030,72577,Flower Waterer (Activity),TREETOPCITY,NA
61,4022,73196,Flower Waterer (Activity),TREETOPCITY,NA
62,4030,73927,Flower Waterer (Activity),TREETOPCITY,NA
63,4022,74563,Flower Waterer (Activity),TREETOPCITY,NA
64,3110,75494,Flower Waterer (Activity),TREETOPCITY,NA
65,4030,75527,Flower Waterer (Activity),TREETOPCITY,NA
66,3010,75527,Flower Waterer (Activity),TREETOPCITY,NA
67,4022,76812,Flower Waterer (Activity),TREETOPCITY,NA
68,4030,77895,Flower Waterer (Activity),TREETOPCITY,NA
69,3110,79763,Flower Waterer (Activity),TREETOPCITY,NA
70,4020,88062,Flower Waterer (Activity),TREETOPCITY,NA
71,4025,90496,Flower Waterer (Activity),TREETOPCITY,NA
72,4020,90496,Flower Waterer (Activity),TREETOPCITY,NA
73,4070,90612,Flower Waterer (Activity),TREETOPCITY,NA
74,3010,91128,Flower Waterer (Activity),TREETOPCITY,NA
75,4030,92262,Flower Waterer (Activity),TREETOPCITY,NA
76,4022,92895,Flower Waterer (Activity),TREETOPCITY,NA
77,4030,93362,Flower Waterer (Activity),TREETOPCITY,NA
78,3110,93729,Flower Waterer (Activity),TREETOPCITY,NA
79,4022,93997,Flower Waterer (Activity),TREETOPCITY,NA
80,4030,94345,Flower Waterer (Activity),TREETOPCITY,NA
81,3010,94345,Flower Waterer (Activity),TREETOPCITY,NA
82,4022,94930,Flower Waterer (Activity),TREETOPCITY,NA
83,4030,95278,Flower Waterer (Activity),TREETOPCITY,NA
84,4022,95928,Flower Waterer (Activity),TREETOPCITY,NA
85,4030,96462,Flower Waterer (Activity),TREETOPCITY,NA
86,4022,96931,Flower Waterer (Activity),TREETOPCITY,NA
87,3110,98562,Flower Waterer (Activity),TREETOPCITY,NA
88,4030,101612,Flower Waterer (Activity),TREETOPCITY,NA
89,3010,103731,Flower Waterer (Activity),TREETOPCITY,NA
90,4025,106014,Flower Waterer (Activity),TREETOPCITY,NA
91,4020,106014,Flower Waterer (Activity),TREETOPCITY,NA
92,4070,106329,Flower Waterer (Activity),TREETOPCITY,NA
93,3110,106329,Flower Waterer (Activity),TREETOPCITY,NA
94,4070,107062,Flower Waterer (Activity),TREETOPCITY,NA
95,4030,107746,Flower Waterer (Activity),TREETOPCITY,NA
96,3010,116264,Flower Waterer (Activity),TREETOPCITY,NA
97,4025,116596,Flower Waterer (Activity),TREETOPCITY,NA
98,4020,116596,Flower Waterer (Activity),TREETOPCITY,NA
99,4030,117196,Flower Waterer (Activity),TREETOPCITY,NA
100,4022,117648,Flower Waterer (Activity),TREETOPCITY,NA
101,4030,117880,Flower Waterer (Activity),TREETOPCITY,NA
102,4022,118280,Flower Waterer (Activity),TREETOPCITY,NA
103,4030,118596,Flower Waterer (Activity),TREETOPCITY,NA
104,3110,118865,Flower Waterer (Activity),TREETOPCITY,NA
105,4022,119032,Flower Waterer (Activity),TREETOPCITY,NA
106,4030,119447,Flower Waterer (Activity),TREETOPCITY,NA
107,4022,119934,Flower Waterer (Activity),TREETOPCITY,NA
108,3010,120213,Flower Waterer (Activity),TREETOPCITY,NA
109,4030,120413,Flower Waterer (Activity),TREETOPCITY,NA
110,4022,120932,Flower Waterer (Activity),TREETOPCITY,NA
111,3110,121514,Flower Waterer (Activity),TREETOPCITY,NA
112,3010,128847,Flower Waterer (Activity),TREETOPCITY,NA
113,3110,132697,Flower Waterer (Activity),TREETOPCITY,NA
114,3010,141348,Flower Waterer (Activity),TREETOPCITY,NA
115,3110,143931,Flower Waterer (Activity),TREETOPCITY,NA
116,3010,153848,Flower Waterer (Activity),TREETOPCITY,NA
117,3110,156432,Flower Waterer (Activity),TREETOPCITY,NA
118,4070,165382,Flower Waterer (Activity),TREETOPCITY,NA
119,4030,166099,Flower Waterer (Activity),TREETOPCITY,NA
120,3010,166383,Flower Waterer (Activity),TREETOPCITY,NA
121,3110,169900,Flower Waterer (Activity),TREETOPCITY,NA
122,4020,178034,Flower Waterer (Activity),TREETOPCITY,NA
123,4025,178284,Flower Waterer (Activity),TREETOPCITY,NA
124,4030,178583,Flower Waterer (Activity),TREETOPCITY,NA
125,3010,178583,Flower Waterer (Activity),TREETOPCITY,NA
126,4022,179319,Flower Waterer (Activity),TREETOPCITY,NA
127,4030,179750,Flower Waterer (Activity),TREETOPCITY,NA
128,4022,180217,Flower Waterer (Activity),TREETOPCITY,NA
129,4030,180650,Flower Waterer (Activity),TREETOPCITY,NA
130,4022,181284,Flower Waterer (Activity),TREETOPCITY,NA
131,4030,181750,Flower Waterer (Activity),TREETOPCITY,NA
132,4022,182533,Flower Waterer (Activity),TREETOPCITY,NA
133,3110,182800,Flower Waterer (Activity),TREETOPCITY,NA
134,4030,182967,Flower Waterer (Activity),TREETOPCITY,NA
135,4022,183750,Flower Waterer (Activity),TREETOPCITY,NA
136,3010,191467,Flower Waterer (Activity),TREETOPCITY,NA
137,3110,194067,Flower Waterer (Activity),TREETOPCITY,NA
138,4030,198218,Flower Waterer (Activity),TREETOPCITY,NA
139,4025,202035,Flower Waterer (Activity),TREETOPCITY,NA
140,4020,202035,Flower Waterer (Activity),TREETOPCITY,NA
141,4030,202835,Flower Waterer (Activity),TREETOPCITY,NA
142,3010,204002,Flower Waterer (Activity),TREETOPCITY,NA
143,3110,207852,Flower Waterer (Activity),TREETOPCITY,NA
144,4020,214670,Flower Waterer (Activity),TREETOPCITY,NA
145,4025,214919,Flower Waterer (Activity),TREETOPCITY,NA
146,4030,215285,Flower Waterer (Activity),TREETOPCITY,NA
147,3010,215285,Flower Waterer (Activity),TREETOPCITY,NA
148,4022,216188,Flower Waterer (Activity),TREETOPCITY,NA
149,4070,216635,Flower Waterer (Activity),TREETOPCITY,NA
150,4030,217385,Flower Waterer (Activity),TREETOPCITY,NA
151,4022,217872,Flower Waterer (Activity),TREETOPCITY,NA
152,4030,218219,Flower Waterer (Activity),TREETOPCITY,NA
153,4022,218820,Flower Waterer (Activity),TREETOPCITY,NA
154,4030,219252,Flower Waterer (Activity),TREETOPCITY,NA
155,3110,219503,Flower Waterer (Activity),TREETOPCITY,NA
156,4022,219771,Flower Waterer (Activity),TREETOPCITY,NA
157,4030,220241,Flower Waterer (Activity),TREETOPCITY,NA
158,3010,220241,Flower Waterer (Activity),TREETOPCITY,NA
159,4022,220803,Flower Waterer (Activity),TREETOPCITY,NA
160,4070,221119,Flower Waterer (Activity),TREETOPCITY,NA
161,4030,221302,Flower Waterer (Activity),TREETOPCITY,NA
162,4025,221436,Flower Waterer (Activity),TREETOPCITY,NA
163,4030,221586,Flower Waterer (Activity),TREETOPCITY,NA
164,4025,221723,Flower Waterer (Activity),TREETOPCITY,NA
165,4070,222119,Flower Waterer (Activity),TREETOPCITY,NA
166,4030,222436,Flower Waterer (Activity),TREETOPCITY,NA
167,4025,222536,Flower Waterer (Activity),TREETOPCITY,NA
168,4030,222702,Flower Waterer (Activity),TREETOPCITY,NA
169,4025,223005,Flower Waterer (Activity),TREETOPCITY,NA
